CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
5408619,12/28/2015 07:40:53 AM,,12/28/2015 07:40:53 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of BAY ST and FRANKLIN ST,2,Aquatic Park / Ft. Mason,"(37.803936332191, -122.426755523949)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568157fbdf86e72091fe7580/photo_20151228_073230.jpg
5408168,12/27/2015 08:58:35 PM,,12/30/2015 03:00:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of VAN NESS AVE and GOLDEN GATE AVE,6,Cathedral Hill,"(37.7810307026118, -122.420439600402)",Voice In,
5408089,12/27/2015 07:50:18 PM,,12/27/2015 07:50:18 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of GOUGH ST and MCCOPPIN ST,6,South of Market,"(37.7717702018251, -122.420344469988)",Open311,
5408033,12/27/2015 07:04:21 PM,,12/27/2015 07:05:37 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of RIDGEWOOD AVE and MONTEREY BLVD,7,Westwood Park,"(37.7315307415169, -122.453411296581)",Voice In,
5407917,12/27/2015 06:02:47 PM,,12/30/2015 03:00:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of VAN NESS AVE and EDDY ST,6,Tenderloin,"(37.7828941046848, -122.420816932422)",Voice In,
5407903,12/27/2015 05:51:04 PM,,12/27/2015 05:52:05 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"700 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,"(37.787701809589, -122.403690979594)",Voice In,
5407900,12/27/2015 05:49:47 PM,,12/27/2015 05:50:19 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of ELLIS ST and MARKET ST,6,South of Market,"(37.7857438394035, -122.405831069466)",Voice In,
5407899,12/27/2015 05:49:35 PM,,12/27/2015 05:49:35 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"300 FREMONT ST, SAN FRANCISCO, CA, 94105",6,Rincon Hill,"(37.787920614926, -122.393599883406)",Web Self Service,
5407897,12/27/2015 05:48:45 PM,,12/27/2015 05:49:22 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"880 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,"(37.784770970331, -122.407220139021)",Voice In,
5407890,12/27/2015 05:45:59 PM,,12/27/2015 05:45:59 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"333 HARRISON ST, SAN FRANCISCO, CA, 94105",6,Rincon Hill,"(37.787193586498, -122.391437295808)",Web Self Service,
5407884,12/27/2015 05:44:21 PM,,12/27/2015 05:45:24 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"982 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.782590245692, -122.410222210159)",Voice In,
5407882,12/27/2015 05:43:47 PM,,12/27/2015 05:44:27 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"942 MARKET ST, SAN FRANCISCO, CA, 94102",6,Downtown / Union Square,"(37.78376812802, -122.408823218479)",Voice In,
5407881,12/27/2015 05:43:31 PM,,12/27/2015 05:43:31 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of BRYANT ST and BEALE ST,6,Rincon Hill,"(37.7862236994829, -122.389636728846)",Web Self Service,
5407876,12/27/2015 05:42:33 PM,,12/27/2015 05:43:53 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"976 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.782791673082, -122.409967181639)",Voice In,
5407871,12/27/2015 05:40:56 PM,,12/27/2015 05:42:03 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"964 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783151408804, -122.409505567895)",Voice In,
5407864,12/27/2015 05:39:06 PM,,12/27/2015 05:39:06 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on TrafficSignal Pole,Intersection of BRYANT ST and 4TH ST,6,South of Market,"(37.77956698623, -122.398060014029)",Web Self Service,
5407863,12/27/2015 05:38:51 PM,,12/27/2015 05:40:25 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1072 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.781393972571, -122.411735372104)",Voice In,
5407840,12/27/2015 05:26:42 PM,,12/27/2015 05:28:21 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1390 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.777167748555, -122.417030636556)",Voice In,
5407827,12/27/2015 05:20:46 PM,,12/27/2015 05:21:52 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1438 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.776220525563, -122.41843061207)",Voice In,
5407820,12/27/2015 05:19:06 PM,,12/27/2015 05:19:58 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of POLK ST and MARKET ST,6,Civic Center,"(37.7765408985942, -122.417501611061)",Voice In,
5407819,12/27/2015 05:18:50 PM,,12/27/2015 05:19:18 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of MARKET ST and LARKIN ST,6,South of Market,"(37.7774936976677, -122.416291745347)",Voice In,
5407813,12/27/2015 05:17:32 PM,,12/27/2015 05:18:15 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1496 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.775954403363, -122.418937051596)",Voice In,
5407810,12/27/2015 05:15:49 PM,,12/27/2015 05:16:56 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1496 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.775954403363, -122.418937051596)",Voice In,
5407800,12/27/2015 05:13:48 PM,,12/27/2015 05:15:16 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1496 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.775954403363, -122.418937051596)",Voice In,
5406267,12/26/2015 06:35:41 PM,,12/26/2015 06:36:20 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2152 MARKET ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,"(37.766884833526, -122.430094134022)",Voice In,
5406242,12/26/2015 06:27:18 PM,,12/26/2015 06:27:57 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2330 MARKET ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,"(37.763763575215, -122.434040826672)",Voice In,
5406228,12/26/2015 06:23:02 PM,,12/26/2015 06:23:37 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2390 MARKET ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,"(37.763034615596, -122.434908575569)",Voice In,
5406134,12/26/2015 05:43:58 PM,,12/26/2015 05:47:17 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of THE EMBARCADERO and DON CHEE WAY,3,Financial District,"(37.7942298438146, -122.393263603248)",Voice In,
5405427,12/26/2015 12:49:07 PM,,12/26/2015 12:49:07 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2845 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94110",9,Peralta Heights,"(37.748689277505, -122.406466020753)",Open311,
5404604,12/25/2015 11:26:40 PM,,12/28/2015 11:24:10 AM,Open,open,PG and E - Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of FULTON ST and PARK PRESIDIO BLVD,1,Golden Gate Park,"(37.773138970433, -122.471761998548)",Open311,
5404602,12/25/2015 11:24:43 PM,,12/30/2015 03:00:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of FUNSTON AVE and GEARY BLVD,1,Inner Richmond,"(37.7806810391399, -122.471775345949)",Open311,
5404463,12/25/2015 07:17:58 PM,,12/25/2015 07:17:58 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"798 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,"(37.731676206815, -122.453194075485)",Open311,
5404171,12/25/2015 02:16:14 PM,,12/25/2015 02:16:14 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of 1ST ST and CLEMENTINA ST,6,South of Market,"(37.7877175093053, -122.395007836409)",Open311,
5403315,12/24/2015 08:08:58 PM,,12/29/2015 10:58:20 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of HARRISON ST and 13TH ST,6,Mission,"(37.7695020634962, -122.413385405575)",Web Self Service,
5403313,12/24/2015 08:05:14 PM,,12/24/2015 08:05:14 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"50 DR TOM WADDELL PL, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.778128379734, -122.418652129997)",Web Self Service,
5403196,12/24/2015 06:06:40 PM,,12/24/2015 06:06:40 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of MONTEREY BLVD and RIDGEWOOD AVE,7,Westwood Park,"(37.7315307415169, -122.453411296581)",Web Self Service,
5402002,12/24/2015 10:39:25 AM,,12/24/2015 10:39:49 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"714 TERESITA BLVD, SAN FRANCISCO, CA, 94127",7,Miraloma Park,"(37.735284669455, -122.44649156967)",Voice In,
5401999,12/24/2015 10:38:34 AM,,12/24/2015 10:39:07 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"695 TERESITA BLVD, SAN FRANCISCO, CA, 94127",7,Miraloma Park,"(37.73568575141, -122.446232540579)",Voice In,
5400136,12/23/2015 03:23:08 PM,,12/23/2015 03:23:08 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 16TH ST and DAGGETT ST,10,Potrero Hill,"(37.7664299609655, -122.396896984972)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/567b2cd3df866fd9eff80e43/report.jpg
5397710,12/22/2015 06:32:46 PM,,12/22/2015 06:32:46 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 8TH ST and TOWNSEND ST,10,Showplace Square,"(37.7700628255369, -122.403877755558)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/567a07c6df864f01fe4080ed/photo_20151222_183201.jpg
5397706,12/22/2015 06:30:13 PM,,12/28/2015 07:51:26 AM,Open,Open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of CHASE CT and COLUSA PL,6,South of Market,"(37.7730628338636, -122.419606525148)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/567a072ddf864f01fe4080e1/202550.jpg
5396113,12/22/2015 11:41:32 AM,,12/22/2015 11:46:13 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of WOODWARD ST and DUBOCE AVE,9,Mission,"(37.7699176156536, -122.420938486348)",Voice In,
5394296,12/21/2015 05:16:27 PM,,12/30/2015 03:00:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"266 FUNSTON AVE, SAN FRANCISCO, CA, 94118",1,Inner Richmond,"(37.783251228393, -122.471803191444)",Voice In,
5391641,12/21/2015 07:58:50 AM,,12/21/2015 07:59:45 AM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,"1455 STOCKTON ST, SAN FRANCISCO, CA, 94133",3,North Beach,"(37.799301482483, -122.40909638118)",Voice In,
5390844,12/20/2015 04:33:56 PM,,12/20/2015 04:33:56 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of 1ST ST and CLEMENTINA ST,6,South of Market,"(37.7877175093053, -122.395007836409)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/567748eddf864f01fe4068c2/photo_20151220_163342.jpg
5389186,12/19/2015 04:16:00 PM,,12/19/2015 04:17:03 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DIVISADERO ST and BUSH ST,2,Lower Pacific Heights,"(37.786179672459, -122.440061088339)",Voice In,
5388168,12/19/2015 08:54:03 AM,,12/21/2015 06:19:05 PM,Open,open,SFMTA - Muni System Feedback Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of STEUART ST and DON CHEE WAY,3,Financial District,"(37.7937725101079, -122.393860826447)",Web Self Service,
5386243,12/18/2015 11:06:02 AM,,12/18/2015 11:06:02 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 6TH ST and BERRY ST,6,Mission Bay,"(37.7722718078868, -122.397801266084)",Open311,
5385108,12/17/2015 08:13:58 PM,,12/23/2015 03:00:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"3468 CALIFORNIA ST, SAN FRANCISCO, CA, 94118",2,Presidio Heights,"(37.786832742615, -122.451415956454)",Open311,
5384666,12/17/2015 04:08:53 PM,,12/17/2015 04:08:53 PM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1058 CLAY ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,"(37.7938727515, -122.410575959309)",Web Self Service,
5375528,12/14/2015 08:36:04 PM,,12/14/2015 08:39:48 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of UTAH ST and 18TH ST,10,Potrero Hill,"(37.7619963623611, -122.406181987439)",Voice In,
5374713,12/14/2015 03:26:17 PM,,12/14/2015 03:26:17 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of OSHAUGHNESSY BLVD and MALTA DR,8,Glen Park,"(37.7365026058028, -122.44360212509)",Web Self Service,https://311crm-prod.ad.sfgov.org/attachments/viewCaseNoteAttachments.jsp?caseid=5374713
5373484,12/14/2015 10:58:51 AM,,12/14/2015 11:01:01 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"321 ROOSEVELT WAY, SAN FRANCISCO, CA, 94114",8,Corona Heights,"(37.764893648458, -122.44177475854)",Voice In,
5373082,12/14/2015 09:31:55 AM,,12/14/2015 12:51:38 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of GATEVIEW AVE and MASON CT,6,Treasure Island,"(37.8283412822436, -122.377098566518)",Open311,
5373075,12/14/2015 09:29:55 AM,,12/14/2015 12:50:59 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,"1212 MARINER DR, SAN FRANCISCO, CA, 94130",6,,"(37.829172708, -122.372746994)",Open311,
5373042,12/14/2015 09:25:58 AM,,12/14/2015 12:50:01 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of 9TH TI ST and AVENUE D,6,Treasure Island,"(37.8241190593195, -122.372657923476)",Open311,
5373007,12/14/2015 09:18:57 AM,,12/14/2015 12:49:10 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of 4TH TI ST and AVENUE N,6,Treasure Island,"(37.823574375, -122.363742437)",Open311,
5372998,12/14/2015 09:17:22 AM,,12/14/2015 12:48:29 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of 8TH TI ST and AVENUE N,6,Treasure Island,"(37.826093382, -122.365436773)",Open311,
5372988,12/14/2015 09:16:01 AM,,12/14/2015 12:47:51 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of 4TH TI ST and AVENUE M,6,Treasure Island,"(37.822876496, -122.365352463)",Open311,
5372965,12/14/2015 09:12:33 AM,,12/14/2015 12:47:10 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,"655 AVENUE H, SAN FRANCISCO, CA, 94130",6,Treasure Island,"(37.82227893428, -122.368034062052)",Open311,
5372957,12/14/2015 09:11:27 AM,,12/14/2015 12:46:18 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,Intersection of 5TH TI ST and AVENUE H,6,Treasure Island,"(37.8226970511759, -122.368255026797)",Open311,
5372187,12/13/2015 11:39:05 PM,,12/13/2015 11:39:05 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of 1ST ST and CLEMENTINA ST,6,South of Market,"(37.7877175093053, -122.395007836409)",Open311,
5372146,12/13/2015 10:35:04 PM,,12/13/2015 10:35:04 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of 1ST ST and CLEMENTINA ST,6,South of Market,"(37.7877175093053, -122.395007836409)",Open311,
5371786,12/13/2015 05:34:17 PM,,12/14/2015 09:20:35 AM,Open,Open,RPD GGP Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"GGP Lincoln Ave Playground, , SAN FRANCISCO, CA, 94122",1,Golden Gate Park,"(37.764795148, -122.5050275)",Open311,
5370996,12/13/2015 12:21:34 PM,,12/13/2015 12:28:09 PM,Open,Open,RPD GGP Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"GGP Waller St Skating Area, , SAN FRANCISCO, CA, 94122",1,Golden Gate Park,"(37.768214192, -122.4541652)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/566dd347df86f9f49836da48/report.jpg
5370142,12/13/2015 02:22:11 AM,,12/13/2015 02:22:11 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"3795 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94110",8,Noe Valley,"(37.747795594743, -122.424605201311)",Open311,
5364644,12/11/2015 05:46:11 AM,,12/11/2015 05:50:41 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of MARKET ST and BEALE ST,3,Financial District,"(37.7924056142798, -122.397383319126)",Voice In,
5364229,12/10/2015 07:24:45 PM,,12/10/2015 07:24:45 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"3110 MISSION ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.747874001899, -122.418587674186)",Open311,
5364035,12/10/2015 05:50:03 PM,,12/10/2015 05:51:55 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Metal Pole,Intersection of CORTLAND AVE and HILTON ST,9,Apparel City,"(37.7396059446996, -122.407641873729)",Voice In,
5364019,12/10/2015 05:43:25 PM,,12/10/2015 05:45:06 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of HILTON ST and CORTLAND AVE,9,Apparel City,"(37.7396059446996, -122.407641873729)",Voice In,
5359847,12/09/2015 02:22:28 PM,,12/14/2015 03:00:00 PM,Open,in progress,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"50 MONTCLAIR TER, SAN FRANCISCO, CA, 94109",2,Russian Hill,"(37.802804813586, -122.418881272707)",Voice In,
5357630,12/08/2015 06:32:42 PM,,12/08/2015 06:34:17 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of ESQUINA DR and GENEVA AVE,10,Sunnydale,"(37.7087430478605, -122.421617269223)",Voice In,
